seed_defensive_op,func_name,var,security_sensitive_operation,security_sensitive_behavior,defensive_behavior
negative-check,j1939_sk_setsockopt,ret,j1939_sk_setsockopt_flag,"When j1939_sk_setsockopt_flag is called on ret, it creates error handling risk because j1939_sk_setsockopt_flag may return a negative value indicating an error.",The negative-check is executed after the function call to prevent error propagation by returning the error code if ret is less than 0.
negative-check,gicv5_irq_ipi_domain_alloc,ret,gicv5_alloc_lpi,"When gicv5_alloc_lpi() allocates a logical interrupt, it creates an error handling risk because a negative return value indicates a failure to allocate the interrupt.",The negative-check is executed after the allocation attempt to prevent error propagation by returning the error code if allocation fails.
negative-check,qtree_get_next_id,ret,find_next_id,"When find_next_id is called on ret, it creates a negative return value risk because find_next_id may fail and return a negative value indicating an error.",The negative-check is executed if ret < 0 to prevent error propagation by returning the error code early.
negative-check,hmc5843_read_measurement,ret,hmc5843_wait_measurement,"When hmc5843_wait_measurement is called on data, it creates a risk of negative return value because the function may fail and return an error code.",The negative-check is executed after the function call to prevent error propagation by unlocking the mutex and returning the error code.
negative-check,scarlett2_usb_init,err,scarlett2_usb_rx,"When scarlett2_usb_rx receives data into step0_buf, it creates a risk of using uninitialized data because if scarlett2_usb_rx fails, err will be negative and the function will return without proper handling of the error state.",The negative-check is executed after the call to scarlett2_usb_rx to prevent unhandled error states by returning the error code if the operation fails.
negative-check,ads1119_write_raw,ret,ads1119_validate_datarate,"When ads1119_validate_datarate is called with val, it creates negative return value risk because ads1119_validate_datarate may return a negative value indicating an error.",The negative-check is executed after the call to ads1119_validate_datarate to prevent error propagation by returning the error code if ret is negative.
negative-check,iterators_bpf__load,err,bpf_load_and_run,"When bpf_load_and_run() is called with &opts, it creates an error risk because the function may fail and return a negative error code.",The negative-check is executed after the call to bpf_load_and_run() to prevent error propagation by returning the error code if it is negative.
negative-check,armpmu_add,idx,armpmu,"When armpmu->get_event_idx(hw_events, event) assigns to idx, it creates an invalid index risk because idx may be negative if there is no space for the counter.",The negative-check is executed after idx is assigned to prevent invalid index access by returning early if idx is negative.
negative-check,spi_nor_select_read,best_match,fls,"When fls() computes best_match on shared_hwcaps, it creates an out-of-bounds access risk because best_match may be negative if no bits are set in shared_hwcaps & SNOR_HWCAPS_READ_MASK.",The negative-check is executed after computing best_match to prevent invalid access by returning -EINVAL if best_match is less than 0.
negative-check,os_set_fd_block,flags,fcntl,"When fcntl retrieves flags for fd, it creates an error handling risk because fcntl may return a negative value indicating an error.",The negative-check is executed after the fcntl call to prevent error propagation by returning -errno if flags is less than 0.
negative-check,rsnd_dmaen_start,ret,dmaengine_slave_config,"When dmaengine_slave_config configures the DMA channel, it creates an error handling risk because failure to check the return value may lead to undefined behavior if the configuration fails.",The negative-check is executed after the dmaengine_slave_config call to prevent error propagation by returning the error code if the configuration fails.
negative-check,r820t_section,rc,r820t_iq_tree,"When r820t_iq_tree is called with compare_iq, it creates a negative return value risk because r820t_iq_tree may fail and return a negative error code.",The negative-check is executed after the call to r820t_iq_tree to prevent error propagation by returning the error code if rc is less than 0.
