sample_index,seed_defensive_op,func_name,var,security_sensitive_operation,sample_reason,source_kind,source_reference,code_excerpt
70,null-ptr-check,fuse_direct_io,ia,fuse_io_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
71,null-ptr-check,pkt_stream_even_odd_sequence,pkt_stream,__pkt_stream_generate,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
72,null-ptr-check,acquire_pipes_and_add_odm_slice,new_opp_head,pool,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
73,null-ptr-check,bnxt_init_int_mode,total_vecs,bnxt_get_num_msix,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
74,null-ptr-check,llcp_sock_create,sk,nfc_llcp_sock_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
75,null-ptr-check,verify_opcode,is_swbp,uprobe_copy_from_page,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
76,null-ptr-check,qed_parse_idle_chk_dump,rules_print_size,qed_parse_idle_chk_dump_rules,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
77,null-ptr-check,mlx5hws_action_create_flow_sampler,fw_island,mlx5hws_cmd_forward_tbl_create,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
78,null-ptr-check,__decode_pg_temp,pg,alloc_pg_mapping,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
79,null-ptr-check,get_qe_base,qe,qe_get_device_node,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
80,null-ptr-check,parport_device_id,dev,parport_open,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
81,null-ptr-check,igb_alloc_q_vector,q_vector,kmalloc_size_roundup,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
82,null-ptr-check,mei_cl_enqueue_ctrl_wr_cb,cb,mei_cl_alloc_cb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
83,null-ptr-check,msm_submitqueue_query,queue,msm_submitqueue_get,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
84,null-ptr-check,build_backref_tree,iter,btrfs_backref_iter_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
85,null-ptr-check,brcmu_pktq_pdeq_tail,p,skb_dequeue_tail,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
86,null-ptr-check,fbtft_probe_common,info,fbtft_framebuffer_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
87,null-ptr-check,inet6_rtm_deladdr,pfx,extract_addr,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
88,null-ptr-check,rtd_pinctrl_set_one_mux,mux,rtd_pinctrl_find_mux,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
89,null-ptr-check,panthor_pwr_domain_force_off,domain_ready,gpu_read64,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
90,null-ptr-check,acpi_data_show,base,acpi_os_map_iomem,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
91,null-ptr-check,__fat_write_inode,i_pos,fat_i_pos_read,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
92,null-ptr-check,xfrm_add_policy,xp,xfrm_policy_construct,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
93,null-ptr-check,veth_add,link_info,rtattr_begin,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
94,null-ptr-check,hpt37x_pci_clock,pdev_fn0,pci_get_slot,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
95,null-ptr-check,arpc_sync,rpc,arpc_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
96,null-ptr-check,esp_find_tcp_sk,sk,inet_lookup_established,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
97,null-ptr-check,ublk_report_zones,buffer,ublk_alloc_report_buffer,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
98,null-ptr-check,show_fc_private_host_tgtid_bind_type,name,fc_host_tgtid_bind_type,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
99,null-ptr-check,nfs_netns_identifier_store,len,nfs_string_strip,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
100,null-ptr-check,check_al,al,perf_dlfilter_fns,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
101,null-ptr-check,musb_read_fifosize,reg,musb_readb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
102,null-ptr-check,sh_dmae_set_slave,cfg,dmae_find_slave,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
103,null-ptr-check,fsnotify_handle_event,inode_mark,fsnotify_iter_inode_mark,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
104,null-ptr-check,bridge_probe,parent,irq_get_default_domain,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
105,null-ptr-check,zynqmp_pinctrl_prepare_function_info,funcs,zynqmp_pinctrl_get_num_functions,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
106,null-ptr-check,instance_rmdir,tr,trace_array_find,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
107,null-ptr-check,create_event_toplevel_files,entry,trace_create_file,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
108,null-ptr-check,vpd_sections_init,temp,memremap,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
109,null-ptr-check,comm__override,new,comm_strs__findnew,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
110,null-ptr-check,mlxsw_sp_bridge_vxlan_join,mlxsw_sp_port,mlxsw_sp_port_dev_lower_find,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
111,null-ptr-check,efi_measure_tagged_event,cc,efi_bs_call,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
112,null-ptr-check,get_empty_dquot,dquot,sb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
113,null-ptr-check,cgroup_writeback_by_id,bdi,bdi_get_by_id,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
114,null-ptr-check,parse_chan_pair,new,parse_chan,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
115,null-ptr-check,dlm_comm_seq,cm,get_comm,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
116,null-ptr-check,ovs_flow_tbl_masks_cache_resize,new,tbl_mask_cache_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
117,null-ptr-check,test_threadmap,threads,perf_thread_map__new_dummy,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
118,null-ptr-check,handle_kvm_event,vcpu_record,per_vcpu_record,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
119,null-ptr-check,load_and_flush,vptr,hmm_bo_vmap,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
120,null-ptr-check,fimc_pipeline_try_format,pad,media_pad_remote_pad_first,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
121,null-ptr-check,amd_gpio_should_save,pd,pin_desc_get,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
122,null-ptr-check,pipe_handler_do_rcv,err,sock_queue_rcv_skb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
123,null-ptr-check,intel_atomic_get_new_pmdemand_state,pmdemand_state,intel_atomic_get_new_global_obj_state,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
124,null-ptr-check,drm_mode_getplane,plane,drm_plane_find,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
125,null-ptr-check,gsi_channel_init_one,ret,gsi_channel_evt_ring_init,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
126,null-ptr-check,can_rx_offload_get_echo_skb_queue_tail,skb,__can_get_echo_skb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
127,null-ptr-check,br_nf_post_routing,realoutdev,bridge_parent,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
128,null-ptr-check,vduse_domain_map_page,iova,vduse_domain_alloc_iova,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
129,null-ptr-check,nfit_test_search_spa,ret,device_for_each_child,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
130,null-ptr-check,unpack_one,ret,kvm_s390_pv_make_secure,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
131,null-ptr-check,tegra186_gpio_set_config,base,tegra186_gpio_get_base,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
132,null-ptr-check,hso_start_serial_device,serial,dev2ser,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
133,null-ptr-check,create_new_entry,forget,fuse_alloc_forget,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
134,null-ptr-check,task_storage_delete,sdata,task_storage_lookup,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
135,null-ptr-check,xvcu_pll_set_div,cfg,xvcu_find_cfg,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
136,null-ptr-check,cdc_mbim_set_ctrlalt,id,usb_match_id,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
137,null-ptr-check,es58x_send_msg,urb,es58x_get_tx_urb,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
138,null-ptr-check,__fs_parse,p,fs_lookup_key,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
139,null-ptr-check,btrfs_try_lock_ordered_range,ordered,btrfs_lookup_ordered_range,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
140,null-ptr-check,xrep_metapath,error,xfs_attr_add_fork,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
141,null-ptr-check,do_h_register_vpa,va,kvmppc_pin_guest_page,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
142,null-ptr-check,exfat_count_dir_entries,ep,exfat_get_dentry,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
143,null-ptr-check,ieee80211_del_key,key,ieee80211_lookup_key,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
144,null-ptr-check,pyrf_pmu__events_cb,dict,PyDict_New,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
145,null-ptr-check,relay_open_buf,buf,relay_create_buf,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
146,null-ptr-check,live_preempt,ctx_hi,kernel_context,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
147,null-ptr-check,perf_sample_src,c,get_scripting_context,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
148,null-ptr-check,rpc_sysfs_xprt_switch_add_xprt_store,xprt_switch,rpc_sysfs_xprt_switch_kobj_get_xprt,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
149,null-ptr-check,vpe_probe,dev,dma_coerce_mask_and_coherent,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
150,null-ptr-check,mshv_run_vp_with_hyp_scheduler,message_in_flight,mshv_suspend_vp,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
151,null-ptr-check,kernfs_vfs_user_xattr_add,old_xattr,simple_xattr_set,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
152,null-ptr-check,tracing_path_debugfs_mount,mnt,debugfs__mount,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
153,null-ptr-check,acpi_ec_add,ec,acpi_ec_alloc,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
154,null-ptr-check,find_rsb_root,rv,dlm_search_rsb_tree,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
155,null-ptr-check,lookup_vport,vport,ovs_vport_locate,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
156,null-ptr-check,isci_task_request_build,ireq,isci_tmf_request_from_tag,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
157,null-ptr-check,pnpacpi_build_resource_template,res_cnt,acpi_walk_resources,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
158,null-ptr-check,load_moklist_certs,rc,parse_efi_signature_list,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
159,null-ptr-check,__generic_remap_file_range_prep,is_same,vfs_dedupe_file_range_compare,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
160,null-ptr-check,pm8xxx_calibrate_device,ch,pm8xxx_get_channel,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
161,null-ptr-check,aspeed_g4_sig_expr_set,ret,aspeed_sig_expr_eval,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
162,null-ptr-check,omapdss_find_mgr_from_display,out,omapdss_find_output_from_display,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
163,null-ptr-check,hdac_bus_eml_sdw_get_lsdiid_unlocked,h2link,find_ext2_link,deterministic_random_fill,historical_pattern,null-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_153124.parsed.json,
